"Commit","RefactoringType","Before","After","BeforeLOC","AfterLOC"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method combineIntermediate(AllLongLongState, long, long, boolean, boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:84}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongFloatState.java:41}","17","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method toIntermediate(Block[], int, DriverContext) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:71}","{Method seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongFloatState.java:57}","7","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method toString() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/AllFirst.java:157}","{Method sort() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/AllLast.java:104}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v2() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:45}","{Method v2() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongDoubleState.java:49}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method close() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:201}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllFirstFloatByTimestampAggregatorFunction.java:154}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method close() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:201}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllLastLongByTimestampGroupingAggregatorFunction.java:307}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method close() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:201}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllLastFloatByTimestampAggregatorFunction.java:154}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(BigArrays) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:150}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllLastIntByTimestampGroupingAggregatorFunction.java:308}","25","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(BigArrays) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:150}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllFirstBytesRefByTimestampGroupingAggregatorFunction.java:313}","25","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(BigArrays) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:150}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllFirstDoubleByTimestampGroupingAggregatorFunction.java:309}","25","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v2(long) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:49}","{Method v2() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongDoubleState.java:49}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method close() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:201}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllFirstBytesRefByTimestampGroupingAggregatorFunction.java:313}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v1(long) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:41}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongBytesRefState.java:41}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method toIntermediate(Block[], int, DriverContext) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:71}","{Method v2Seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongFloatState.java:65}","7","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v2Seen(boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:65}","{Method v2Seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongDoubleState.java:65}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method evaluateFinal(AllLongLongState, DriverContext) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:102}","{Method v2() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongIntState.java:49}","7","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(BigArrays) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:150}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllLastDoubleByTimestampGroupingAggregatorFunction.java:309}","25","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method seen() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:53}","{Method seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongBytesRefState.java:57}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method close() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:201}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllLastIntByTimestampGroupingAggregatorFunction.java:308}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method evaluateFinal(AllLongLongState, DriverContext) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:102}","{Method v2Seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongIntState.java:65}","7","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method first(AllLongLongState, long, long, boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:52}","{Method seen() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongIntState.java:57}","6","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method combineIntermediate(AllLongLongState, long, long, boolean, boolean) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:84}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongDoubleState.java:41}","17","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(BigArrays) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:150}","{Method close() at x-pack/plugin/esql/compute/src/main/generated/org/elasticsearch/compute/aggregation/AllFirstFloatByTimestampAggregatorFunction.java:154}","25","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v1() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:37}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongDoubleState.java:41}","3","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(Source, Expression, Expression, Expression, Expression) at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/AllFirst.java:69}","{Method sort() at x-pack/plugin/esql/src/main/java/org/elasticsearch/xpack/esql/expression/function/aggregate/AllLast.java:104}","4","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method combine(AllLongLongState, int, LongBlock, LongBlock) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllFirstLongByTimestampAggregator.java:59}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongFloatState.java:41}","24","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method new(long, long) at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:32}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongIntState.java:41}","4","3"
"6bf5999d6afdb282005e6b559d54f8f256e16c28","EXTRACT_MOVE","{Method v1() at x-pack/plugin/esql/compute/src/main/java/org/elasticsearch/compute/aggregation/AllLongLongState.java:37}","{Method v1() at x-pack/plugin/esql/compute/src/main/generated-src/org/elasticsearch/compute/aggregation/AllLongFloatState.java:41}","3","3"
"0821020c129a1849812940c2224b6f5a8c9a4b79"
"1c050ce600b157e9758ef97094f58378a24d8440","EXTRACT_MOVE","{Method stopThreadPool() at x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/mapper/SemanticTextFieldMapperTests.java:162}","{Method close() at server/src/main/java/org/elasticsearch/index/codec/vectors/es93/ES93ScalarQuantizedVectorsFormat.java:204}","3","3"
"1c050ce600b157e9758ef97094f58378a24d8440","CHANGE_SIGNATURE","{Method new(int, int, Float, RescoreVector) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:1908}","{Method new(int, int, Float, boolean, RescoreVector) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:1924}","8","9"
"1c050ce600b157e9758ef97094f58378a24d8440","EXTRACT_MOVE","{Method stopThreadPool() at x-pack/plugin/inference/src/test/java/org/elasticsearch/xpack/inference/mapper/SemanticTextFieldMapperTests.java:162}","{Method close() at server/src/main/java/org/elasticsearch/index/codec/vectors/es93/ES93FlatVectorFormat.java:121}","3","3"
"1c050ce600b157e9758ef97094f58378a24d8440","CHANGE_SIGNATURE","{Method new(int, int, Float, RescoreVector) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:2058}","{Method new(int, int, Float, boolean, RescoreVector) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:2091}","6","7"
"1c050ce600b157e9758ef97094f58378a24d8440","CHANGE_SIGNATURE","{Method new(int, double, RescoreVector, boolean) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:2373}","{Method new(int, double, boolean, RescoreVector) at server/src/main/java/org/elasticsearch/index/mapper/vectors/DenseVectorFieldMapper.java:2415}","6","6"
"6b657264546083a0895f82c42e3ac8f838366d2a","CHANGE_SIGNATURE","{Method new(String[], ZoneId, String, String, QueryBuilder, Map, List, TimeValue, IndicesOptions, int, int, boolean, boolean, String, TaskId, EqlSearchTask) at x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/session/EqlConfiguration.java:60}","{Method new(String[], ZoneId, String, String, QueryBuilder, Map, List, TimeValue, IndicesOptions, int, int, boolean, boolean, String, String, TaskId, EqlSearchTask, boolean, ResolvedIndexExpressions) at x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/session/EqlConfiguration.java:109}","17","20"
"6b657264546083a0895f82c42e3ac8f838366d2a","CHANGE_SIGNATURE","{Method canMinimizeRountrips(EqlSearchRequest, Set) at x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/plugin/TransportEqlSearchAction.java:291}","{Method canMinimizeRountrips(EqlSearchRequest, Set, boolean) at x-pack/plugin/eql/src/main/java/org/elasticsearch/xpack/eql/plugin/TransportEqlSearchAction.java:294}","13","16"
"de424e6fa147ad96361e9a1803c5488509c31fa0"
"2cc34fd0b96a9cfdb1ca7010b01321a074adb84f"
"65cbc87fea76b2565f5b471254528f935abecfe5"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method maxValue(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:827}","{Method maxValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:218}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","INTERNAL_MOVE","{Method size() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:162}","{Method size() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:168}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:770}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1061}","{Method maxValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:218}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1061}","{Method numLevels() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:198}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT","{Method new(LeafReader) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:114}","{Method cachePointValues(LeafReader) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:123}","62","59"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method minValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:837}","{Method minValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:213}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method readDocValueSkipperMeta(IndexInput) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:895}","{Method minValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:213}","10","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1087}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method indexDocumentsWithOnlyOneTimestampField(String, String, int, String) at x-pack/plugin/searchable-snapshots/src/internalClusterTest/java/org/elasticsearch/xpack/searchablesnapshots/SearchableSnapshotsCanMatchOnCoordinatorIntegTests.java:1253}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","23","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method maxValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1159}","{Method maxValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:218}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:744}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1087}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT","{Method testIsWithinQuery() at x-pack/plugin/frozen-indices/src/test/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReaderTests.java:80}","{Method assertRelations(DateFieldMapper.DateFieldType, IndexReader) at x-pack/plugin/frozen-indices/src/test/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReaderTests.java:159}","43","11"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:770}","{Method maxValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:218}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:744}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1061}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method maxValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:842}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method docCount() at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1164}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getDocCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:167}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method minValue(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1139}","{Method minValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:228}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1061}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method docCount() at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:847}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:744}","{Method numLevels() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:198}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method tryReadAHead(BlockLoader.BlockFactory, BlockLoader.Docs, int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:510}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","41","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method docCount(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:832}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","INTERNAL_MOVE","{Method getDocCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:167}","{Method getDocCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:173}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1087}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method docCount(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1149}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method indexDocumentsWithTimestampAndEventIngestedDates(String, int, String) at x-pack/plugin/searchable-snapshots/src/internalClusterTest/java/org/elasticsearch/xpack/searchablesnapshots/SearchableSnapshotsCanMatchOnCoordinatorIntegTests.java:1277}","{Method docCount(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:223}","36","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:770}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","35","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method minValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:837}","{Method minValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:228}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","INTERNAL_MOVE","{Method getPointTree() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:132}","{Method getPointTree() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:138}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method maxValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1159}","{Method maxValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:233}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method maxValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:842}","{Method maxValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:218}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method minValue() at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1154}","{Method minValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:213}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method getSkipper(FieldInfo) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1061}","{Method minValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:228}","108","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method readDocValueSkipperMeta(IndexInput) at server/src/main/java/org/elasticsearch/index/codec/tsdb/es819/ES819TSDBDocValuesProducer.java:1230}","{Method minValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:213}","10","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method readDocValueSkipperMeta(IndexInput) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:895}","{Method docCount() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:238}","10","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method minValue(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:822}","{Method minValue(int) at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:213}","3","3"
"6d52624b7704278e13841e3bd6b4e40eaadf0fb5","EXTRACT_MOVE","{Method advance(int) at server/src/main/java/org/elasticsearch/index/codec/tsdb/ES87TSDBDocValuesProducer.java:770}","{Method minValue() at x-pack/plugin/core/src/main/java/org/elasticsearch/index/engine/frozen/RewriteCachingDirectoryReader.java:228}","35","3"
