repository,commit,type,before,after
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_sun4v.h at arch/sparc64/kernel/pci_sun4v.h:1}","{File pci_sun4v.h at arch/sparc/kernel/pci_sun4v.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File kgdb.c at arch/sparc64/kernel/kgdb.c:1}","{File kgdb_64.c at arch/sparc/kernel/kgdb_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File us3_cpufreq.c at arch/sparc64/kernel/us3_cpufreq.c:1}","{File us3_cpufreq.c at arch/sparc/kernel/us3_cpufreq.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File traps.c at arch/sparc64/kernel/traps.c:1}","{File traps_64.c at arch/sparc/kernel/traps_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File psycho_common.h at arch/sparc64/kernel/psycho_common.h:1}","{File psycho_common.h at arch/sparc/kernel/psycho_common.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File chmc.c at arch/sparc64/kernel/chmc.c:1}","{File chmc.c at arch/sparc/kernel/chmc.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File init_task.c at arch/sparc64/kernel/init_task.c:1}","{File init_task_64.c at arch/sparc/kernel/init_task_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_fire.c at arch/sparc64/kernel/pci_fire.c:1}","{File pci_fire.c at arch/sparc/kernel/pci_fire.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File of_device.c at arch/sparc64/kernel/of_device.c:1}","{File of_device_64.c at arch/sparc/kernel/of_device_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File sbus.c at arch/sparc64/kernel/sbus.c:1}","{File sbus.c at arch/sparc/kernel/sbus.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File setup.c at arch/sparc64/kernel/setup.c:1}","{File setup_64.c at arch/sparc/kernel/setup_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci.c at arch/sparc64/kernel/pci.c:1}","{File pci.c at arch/sparc/kernel/pci.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File hvapi.c at arch/sparc64/kernel/hvapi.c:1}","{File hvapi.c at arch/sparc/kernel/hvapi.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File process.c at arch/sparc64/kernel/process.c:1}","{File process_64.c at arch/sparc/kernel/process_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File entry.h at arch/sparc64/kernel/entry.h:1}","{File entry.h at arch/sparc/kernel/entry.h:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File compat_audit.c at arch/sparc64/kernel/compat_audit.c:1}","{File compat_audit.c at arch/sparc/kernel/compat_audit.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File vio.c at arch/sparc64/kernel/vio.c:1}","{File vio.c at arch/sparc/kernel/vio.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File auxio.c at arch/sparc64/kernel/auxio.c:1}","{File auxio_64.c at arch/sparc/kernel/auxio_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File sstate.c at arch/sparc64/kernel/sstate.c:1}","{File sstate.c at arch/sparc/kernel/sstate.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File idprom.c at arch/sparc64/kernel/idprom.c:1}","{File idprom_64.c at arch/sparc/kernel/idprom_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File visemul.c at arch/sparc64/kernel/visemul.c:1}","{File visemul.c at arch/sparc/kernel/visemul.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File sparc64_ksyms.c at arch/sparc64/kernel/sparc64_ksyms.c:1}","{File sparc_ksyms_64.c at arch/sparc/kernel/sparc_ksyms_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_sun4v.c at arch/sparc64/kernel/pci_sun4v.c:1}","{File pci_sun4v.c at arch/sparc/kernel/pci_sun4v.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File reboot.c at arch/sparc64/kernel/reboot.c:1}","{File reboot.c at arch/sparc/kernel/reboot.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_schizo.c at arch/sparc64/kernel/pci_schizo.c:1}","{File pci_schizo.c at arch/sparc/kernel/pci_schizo.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File signal.c at arch/sparc64/kernel/signal.c:1}","{File signal_64.c at arch/sparc/kernel/signal_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_common.c at arch/sparc64/kernel/pci_common.c:1}","{File pci_common.c at arch/sparc/kernel/pci_common.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File signal32.c at arch/sparc64/kernel/signal32.c:1}","{File signal32.c at arch/sparc/kernel/signal32.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File unaligned.c at arch/sparc64/kernel/unaligned.c:1}","{File unaligned_64.c at arch/sparc/kernel/unaligned_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File power.c at arch/sparc64/kernel/power.c:1}","{File power.c at arch/sparc/kernel/power.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File ldc.c at arch/sparc64/kernel/ldc.c:1}","{File ldc.c at arch/sparc/kernel/ldc.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_msi.c at arch/sparc64/kernel/pci_msi.c:1}","{File pci_msi.c at arch/sparc/kernel/pci_msi.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File sysfs.c at arch/sparc64/kernel/sysfs.c:1}","{File sysfs.c at arch/sparc/kernel/sysfs.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File cpu.c at arch/sparc64/kernel/cpu.c:1}","{File cpu_64.c at arch/sparc/kernel/cpu_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File ptrace.c at arch/sparc64/kernel/ptrace.c:1}","{File ptrace_64.c at arch/sparc/kernel/ptrace_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File sys_sparc32.c at arch/sparc64/kernel/sys_sparc32.c:1}","{File sys_sparc32.c at arch/sparc/kernel/sys_sparc32.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File pci_sabre.c at arch/sparc64/kernel/pci_sabre.c:1}","{File pci_sabre.c at arch/sparc/kernel/pci_sabre.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE_RENAME","{File module.c at arch/sparc64/kernel/module.c:1}","{File module_64.c at arch/sparc/kernel/module_64.c:1})"
"linux","a88b5ba8bd8ac18aad65ee6c6a254e2e74876db3","MOVE","{File us2e_cpufreq.c at arch/sparc64/kernel/us2e_cpufreq.c:1}","{File us2e_cpufreq.c at arch/sparc/kernel/us2e_cpufreq.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-rs.c at drivers/net/wireless/iwlwifi/iwl-agn-rs.c:1}","{File rs.c at drivers/net/wireless/iwlwifi/dvm/rs.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-tt.c at drivers/net/wireless/iwlwifi/iwl-agn-tt.c:1}","{File tt.c at drivers/net/wireless/iwlwifi/dvm/tt.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-calib.h at drivers/net/wireless/iwlwifi/iwl-agn-calib.h:1}","{File calib.h at drivers/net/wireless/iwlwifi/dvm/calib.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-tt.h at drivers/net/wireless/iwlwifi/iwl-agn-tt.h:1}","{File tt.h at drivers/net/wireless/iwlwifi/dvm/tt.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-testmode.c at drivers/net/wireless/iwlwifi/iwl-testmode.c:1}","{File testmode.c at drivers/net/wireless/iwlwifi/dvm/testmode.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-sta.c at drivers/net/wireless/iwlwifi/iwl-agn-sta.c:1}","{File sta.c at drivers/net/wireless/iwlwifi/dvm/sta.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-calib.c at drivers/net/wireless/iwlwifi/iwl-agn-calib.c:1}","{File calib.c at drivers/net/wireless/iwlwifi/dvm/calib.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-commands.h at drivers/net/wireless/iwlwifi/iwl-commands.h:1}","{File commands.h at drivers/net/wireless/iwlwifi/dvm/commands.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-led.h at drivers/net/wireless/iwlwifi/iwl-led.h:1}","{File led.h at drivers/net/wireless/iwlwifi/dvm/led.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-testmode.h at drivers/net/wireless/iwlwifi/iwl-testmode.h:1}","{File testmode.h at drivers/net/wireless/iwlwifi/dvm/testmode.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-led.c at drivers/net/wireless/iwlwifi/iwl-led.c:1}","{File led.c at drivers/net/wireless/iwlwifi/dvm/led.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-mac80211.c at drivers/net/wireless/iwlwifi/iwl-mac80211.c:1}","{File mac80211.c at drivers/net/wireless/iwlwifi/dvm/mac80211.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-power.h at drivers/net/wireless/iwlwifi/iwl-power.h:1}","{File power.h at drivers/net/wireless/iwlwifi/dvm/power.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-scan.c at drivers/net/wireless/iwlwifi/iwl-scan.c:1}","{File scan.c at drivers/net/wireless/iwlwifi/dvm/scan.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-rxon.c at drivers/net/wireless/iwlwifi/iwl-agn-rxon.c:1}","{File rxon.c at drivers/net/wireless/iwlwifi/dvm/rxon.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn.h at drivers/net/wireless/iwlwifi/iwl-agn.h:1}","{File agn.h at drivers/net/wireless/iwlwifi/dvm/agn.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-eeprom.h at drivers/net/wireless/iwlwifi/iwl-eeprom.h:1}","{File eeprom.h at drivers/net/wireless/iwlwifi/dvm/eeprom.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn.c at drivers/net/wireless/iwlwifi/iwl-agn.c:1}","{File main.c at drivers/net/wireless/iwlwifi/dvm/main.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-power.c at drivers/net/wireless/iwlwifi/iwl-power.c:1}","{File power.c at drivers/net/wireless/iwlwifi/dvm/power.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-rs.h at drivers/net/wireless/iwlwifi/iwl-agn-rs.h:1}","{File rs.h at drivers/net/wireless/iwlwifi/dvm/rs.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-ucode.c at drivers/net/wireless/iwlwifi/iwl-ucode.c:1}","{File ucode.c at drivers/net/wireless/iwlwifi/dvm/ucode.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-rx.c at drivers/net/wireless/iwlwifi/iwl-agn-rx.c:1}","{File rx.c at drivers/net/wireless/iwlwifi/dvm/rx.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-tx.c at drivers/net/wireless/iwlwifi/iwl-agn-tx.c:1}","{File tx.c at drivers/net/wireless/iwlwifi/dvm/tx.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-lib.c at drivers/net/wireless/iwlwifi/iwl-agn-lib.c:1}","{File lib.c at drivers/net/wireless/iwlwifi/dvm/lib.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-eeprom.c at drivers/net/wireless/iwlwifi/iwl-eeprom.c:1}","{File eeprom.c at drivers/net/wireless/iwlwifi/dvm/eeprom.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-dev.h at drivers/net/wireless/iwlwifi/iwl-dev.h:1}","{File dev.h at drivers/net/wireless/iwlwifi/dvm/dev.h:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-debugfs.c at drivers/net/wireless/iwlwifi/iwl-debugfs.c:1}","{File debugfs.c at drivers/net/wireless/iwlwifi/dvm/debugfs.c:1})"
"linux","1023fdc4858b6b8cb88ff28cafd425b77555be9f","MOVE_RENAME","{File iwl-agn-devices.c at drivers/net/wireless/iwlwifi/iwl-agn-devices.c:1}","{File devices.c at drivers/net/wireless/iwlwifi/dvm/devices.c:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-aix.h at include/uv-aix.h:1}","{File aix.h at include/uv/aix.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE","{File pthread-barrier.h at include/pthread-barrier.h:1}","{File pthread-barrier.h at include/uv/pthread-barrier.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-win.h at include/uv-win.h:1}","{File win.h at include/uv/win.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-darwin.h at include/uv-darwin.h:1}","{File darwin.h at include/uv/darwin.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-version.h at include/uv-version.h:1}","{File version.h at include/uv/version.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-linux.h at include/uv-linux.h:1}","{File linux.h at include/uv/linux.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE","{File android-ifaddrs.h at include/android-ifaddrs.h:1}","{File android-ifaddrs.h at include/uv/android-ifaddrs.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-sunos.h at include/uv-sunos.h:1}","{File sunos.h at include/uv/sunos.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-os390.h at include/uv-os390.h:1}","{File os390.h at include/uv/os390.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-unix.h at include/uv-unix.h:1}","{File unix.h at include/uv/unix.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-posix.h at include/uv-posix.h:1}","{File posix.h at include/uv/posix.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE","{File tree.h at include/tree.h:1}","{File tree.h at include/uv/tree.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-threadpool.h at include/uv-threadpool.h:1}","{File threadpool.h at include/uv/threadpool.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-bsd.h at include/uv-bsd.h:1}","{File bsd.h at include/uv/bsd.h:1})"
"libuv","99ae3edf28fd5c848e886e41ac3f4bd40538e24d","MOVE_RENAME","{File uv-errno.h at include/uv-errno.h:1}","{File errno.h at include/uv/errno.h:1})"
"curl","591a6933da7140693fba8df958355b1929c81e4a","MOVE_RENAME","{Function Curl_addHandleToPipeline(SessionHandle, curl_llist) at lib/url.c:2838}","{Function addHandleToPipeline(SessionHandle, curl_llist) at lib/pipeline.c:94})"
"linux","13f71050c10df77c1b9f2808c410d68dfcdb26b4","MOVE_RENAME","{Function ath9k_init_channels_rates(ath_softc) at drivers/net/wireless/ath/ath9k/init.c:489}","{Function ath9k_cmn_init_channels_rates(ath_common) at drivers/net/wireless/ath/ath9k/common-init.c:125})"
"linux","b60d105242ac457dab057f676c8aaa20d1821b10","MOVE_RENAME","{Function setup_ht_cap(ath_softc, ieee80211_sta_ht_cap) at drivers/net/wireless/ath/ath9k/init.c:156}","{Function ath9k_cmn_setup_ht_cap(ath_hw, ieee80211_sta_ht_cap) at drivers/net/wireless/ath/ath9k/common-init.c:172})"
"linux","6f817f4cda68b09621312ec5ba84217bc5e37b3d","MOVE_RENAME","{Function memcg_update_cache_size(kmem_cache, int) at mm/memcontrol.c:2961}","{Function memcg_update_cache_params(kmem_cache, int) at mm/slab_common.c:151})"
"git","7fcdb36e29f9a5e779bc9e44cd69f8f69fac9426","MOVE_RENAME","{Function has_commit(commit, commit_list) at builtin-branch.c:196}","{Function is_descendant_of(commit, commit_list) at commit.c:708})"
"linux","9e197e2f894c0270ffabd314d73c7730b09ac63c","RENAME","{File lkdtm.c at drivers/misc/lkdtm.c:1}","{File lkdtm_core.c at drivers/misc/lkdtm_core.c:1})"
"linux","464888410d3499708baf168bc52e13f18d0cf0ae","RENAME","{File battery.c at drivers/staging/greybus/battery.c:1}","{File power_supply.c at drivers/staging/greybus/power_supply.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_parsedate.c at lib/curl_parsedate.c:1}","{File parsedate.c at lib/parsedate.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_non_ascii.h at lib/curl_non_ascii.h:1}","{File non-ascii.h at lib/non-ascii.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_asyn.h at lib/curl_asyn.h:1}","{File asyn.h at lib/asyn.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ftp.h at lib/curl_ftp.h:1}","{File ftp.h at lib/ftp.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strequal.c at lib/curl_strequal.c:1}","{File strequal.c at lib/strequal.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strdup.c at lib/curl_strdup.c:1}","{File strdup.c at lib/strdup.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_content_encoding.c at lib/curl_content_encoding.c:1}","{File content_encoding.c at lib/content_encoding.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostcheck.h at lib/curl_hostcheck.h:1}","{File hostcheck.h at lib/hostcheck.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_imap.c at lib/curl_imap.c:1}","{File imap.c at lib/imap.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_version.c at lib/curl_version.c:1}","{File version.c at lib/version.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_negotiate_sspi.c at lib/curl_http_negotiate_sspi.c:1}","{File http_negotiate_sspi.c at lib/http_negotiate_sspi.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostip.c at lib/curl_hostip.c:1}","{File hostip.c at lib/hostip.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strdup.h at lib/curl_strdup.h:1}","{File strdup.h at lib/strdup.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_ssh.h at lib/curl_ssh.h:1}","{File ssh.h at lib/ssh.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_escape.h at lib/curl_escape.h:1}","{File escape.h at lib/escape.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_transfer.h at lib/curl_transfer.h:1}","{File transfer.h at lib/transfer.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nss.c at lib/curl_nss.c:1}","{File nss.c at lib/nss.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_inet_pton.h at lib/curl_inet_pton.h:1}","{File inet_pton.h at lib/inet_pton.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http.h at lib/curl_http.h:1}","{File http.h at lib/http.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_strtok.h at lib/curl_strtok.h:1}","{File strtok.h at lib/strtok.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_base64.c at lib/curl_base64.c:1}","{File base64.c at lib/base64.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_krb5.c at lib/curl_krb5.c:1}","{File krb5.c at lib/krb5.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nwos.c at lib/curl_nwos.c:1}","{File nwos.c at lib/nwos.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_connect.h at lib/curl_connect.h:1}","{File connect.h at lib/connect.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_file.h at lib/curl_file.h:1}","{File file.h at lib/file.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_speedcheck.c at lib/curl_speedcheck.c:1}","{File speedcheck.c at lib/speedcheck.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_inet_ntop.c at lib/curl_inet_ntop.c:1}","{File inet_ntop.c at lib/inet_ntop.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_timeval.h at lib/curl_timeval.h:1}","{File timeval.h at lib/timeval.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_splay.h at lib/curl_splay.h:1}","{File splay.h at lib/splay.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http_chunks.h at lib/curl_http_chunks.h:1}","{File http_chunks.h at lib/http_chunks.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_nwlib.c at lib/curl_nwlib.c:1}","{File nwlib.c at lib/nwlib.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_share.c at lib/curl_share.c:1}","{File share.c at lib/share.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_sendf.c at lib/curl_sendf.c:1}","{File sendf.c at lib/sendf.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_warnless.c at lib/curl_warnless.c:1}","{File warnless.c at lib/warnless.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_escape.c at lib/curl_escape.c:1}","{File escape.c at lib/escape.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_slist.h at lib/curl_slist.h:1}","{File slist.h at lib/slist.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_qssl.c at lib/curl_qssl.c:1}","{File qssl.c at lib/qssl.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_wildcard.h at lib/curl_wildcard.h:1}","{File wildcard.h at lib/wildcard.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_hostip.h at lib/curl_hostip.h:1}","{File hostip.h at lib/hostip.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_http.c at lib/curl_http.c:1}","{File http.c at lib/http.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_setup_once.h at lib/curl_setup_once.h:1}","{File setup_once.h at lib/setup_once.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_rtsp.c at lib/curl_rtsp.c:1}","{File rtsp.c at lib/rtsp.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_sslgen.c at lib/curl_sslgen.c:1}","{File sslgen.c at lib/sslgen.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_krb4.h at lib/curl_krb4.h:1}","{File krb4.h at lib/krb4.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_pop3.h at lib/curl_pop3.h:1}","{File pop3.h at lib/pop3.h:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_md5.c at lib/curl_md5.c:1}","{File md5.c at lib/md5.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_url.c at lib/curl_url.c:1}","{File url.c at lib/url.c:1})"
"curl","4a5aa6682daeea7cd7cbbb47ce3e1c310e9261c2","RENAME","{File curl_urldata.h at lib/curl_urldata.h:1}","{File urldata.h at lib/urldata.h:1})"
