repository,commit,type,before,after
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4AC_tv_danmaku_ijk_media_player_misc_IIjkIOHttp__close__catchAll(JNIEnv, jobject) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IIjkIOHttp.c:85}","{Function J4AC_tv_danmaku_ijk_media_player_misc_IAndroidIO__close__catchAll(JNIEnv, jobject) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IAndroidIO.c:85})"
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4AC_tv_danmaku_ijk_media_player_misc_IIjkIOHttp__seek(JNIEnv, jobject, jlong, jint) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IIjkIOHttp.h:31}","{Function J4AC_tv_danmaku_ijk_media_player_misc_IAndroidIO__seek(JNIEnv, jobject, jlong, jint) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IAndroidIO.h:31})"
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4AC_tv_danmaku_ijk_media_player_IjkMediaPlayer__mNativeIjkIOHttp__set(JNIEnv, jobject, jlong) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/IjkMediaPlayer.c:103}","{Function J4AC_tv_danmaku_ijk_media_player_IjkMediaPlayer__mNativeAndroidIO__set(JNIEnv, jobject, jlong) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/IjkMediaPlayer.c:103})"
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4A_loadClass__J4AC_tv_danmaku_ijk_media_player_misc_IIjkIOHttp(JNIEnv) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IIjkIOHttp.c:95}","{Function J4A_loadClass__J4AC_tv_danmaku_ijk_media_player_misc_IAndroidIO(JNIEnv) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IAndroidIO.c:95})"
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4AC_tv_danmaku_ijk_media_player_IjkMediaPlayer__mNativeIjkIOHttp__set__catchAll(JNIEnv, jobject, jlong) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/IjkMediaPlayer.c:108}","{Function J4AC_tv_danmaku_ijk_media_player_IjkMediaPlayer__mNativeAndroidIO__set__catchAll(JNIEnv, jobject, jlong) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/IjkMediaPlayer.c:108})"
"ijkplayer","c504b6c753604ab25f78634ec486be13d8aedaae","RENAME","{Function J4AC_tv_danmaku_ijk_media_player_misc_IIjkIOHttp__read(JNIEnv, jobject, jbyteArray, jint) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IIjkIOHttp.c:50}","{Function J4AC_tv_danmaku_ijk_media_player_misc_IAndroidIO__read(JNIEnv, jobject, jbyteArray, jint) at ijkmedia/ijkj4a/j4a/class/tv/danmaku/ijk/media/player/misc/IAndroidIO.c:50})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","MOVE_RENAME","{Function input_state_free(next_input_state) at main.c:157}","{Function jq_util_input_free(jq_util_input_state) at util.c:195})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","EXTRACT_MOVE","{Function main(int, char) at main.c:280}","{Function jq_util_input_open_errors(jq_util_input_state) at util.c:212})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","EXTRACT_MOVE","{Function main(int, char) at main.c:280}","{Function jq_util_input_add_input(jq_util_input_state, jv) at util.c:208})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","MOVE_RENAME","{Function input_state_read_more(next_input_state) at main.c:194}","{Function jq_util_input_read_more(jq_util_input_state) at util.c:223})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","EXTRACT_MOVE","{Function main(int, char) at main.c:280}","{Function jq_util_input_set_parser(jq_util_input_state, jv_parser, int) at util.c:183})"
"jq","0d414471bb41f41373754c680ecc7f955a9ec2ad","MOVE_RENAME","{Function input_state_next_input(jq_state, void) at main.c:228}","{Function jq_util_input_next_input(jq_util_input_state) at util.c:262})"
"toxcore","c50781a2b7d0ab56acb31b8f79df2e69f9f74b8b","CHANGE_SIGNATURE","{Function log(Logger, LOG_LEVEL, char, ...) at other/bootstrap_daemon/src/logger.c:97}","{Function log(LOG_LEVEL, char, ...) at other/bootstrap_daemon/src/log.c:98})"
"toxcore","c50781a2b7d0ab56acb31b8f79df2e69f9f74b8b","MOVE","{Function log(Logger, LOG_LEVEL, char, ...) at other/bootstrap_daemon/src/logger.h:60}","{Function log(LOG_LEVEL, char, ...) at other/bootstrap_daemon/src/log.h:58})"
"toxcore","c50781a2b7d0ab56acb31b8f79df2e69f9f74b8b","RENAME","{File logger.c at other/bootstrap_daemon/src/logger.c:1}","{File log.c at other/bootstrap_daemon/src/log.c:1})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:65}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:82})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:57}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:75})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:87}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:67})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","MOVE","{Function mbsnrtowcs(wchar_t, char, size_t, size_t, mbstate_t) at system/include/libcxx/support/win32/support.h:40}","{Function mbsnrtowcs(wchar_t, char, size_t, size_t, mbstate_t) at system/include/libcxx/wchar.h:175})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","MOVE","{Function vasprintf(char, char, va_list) at system/include/libcxx/support/win32/support.h:38}","{Function vasprintf(char, char, va_list) at system/include/libcxx/stdio.h:115})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","MOVE","{Function newlocale(int, char, locale_t) at system/include/libcxx/support/win32/locale_mgmt_win32.h:30}","{Function newlocale(int, char, locale_t) at system/include/libcxx/support/win32/locale_win32.h:98})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:50}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:112})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:102}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:44})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:120}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:132})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:42}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:59})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:94}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:104})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:110}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:122})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:28}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:30})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:80}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:52})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:130}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:96})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","MOVE","{Function wcsnrtombs(char, wchar_t, size_t, size_t, mbstate_t) at system/include/libcxx/support/win32/support.h:42}","{Function wcsnrtombs(char, wchar_t, size_t, size_t, mbstate_t) at system/include/libcxx/wchar.h:177})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","RENAME","{File limits_win32.h at system/include/libcxx/support/win32/limits_win32.h:1}","{File limits_msvc_win32.h at system/include/libcxx/support/win32/limits_msvc_win32.h:1})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:73}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:89})"
"emscripten","b5313f6504c6b34f283fbd2d3a1d18561d0e9fce","CHANGE_SIGNATURE","{Function __current(uselocale) at system/include/libcxx/__bsd_locale_fallbacks.h:35}","{Function __current() at system/include/libcxx/__bsd_locale_fallbacks.h:37})"
"git","e233bef43e4a73ec183eb927ab4803aefc77bab9","RENAME","{File unicode_width.h at unicode_width.h:1}","{File unicode-width.h at unicode-width.h:1})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","RENAME","{File coco_demo.c at src/coco_demo.c:1}","{File demo.c at src/demo.c:1})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","RENAME","{Function demo_coco(char, char, float, int, char) at src/coco_demo.c:71}","{Function demo(char, char, float, int, char, char, image, int) at src/demo.c:91})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","MOVE","{Function detect_in_thread() at src/yolo_demo.c:38}","{Function detect_in_thread() at src/demo.c:57})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","RENAME","{Function convert_yolo_detections(float, int, int, int, int, int, int, float, float, box, int) at src/yolo.c:86}","{Function convert_detections(float, int, int, int, int, int, int, float, float, box, int) at src/yolo.c:87})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","MOVE_RENAME","{Function convert_yolo_detections(float, int, int, int, int, int, int, float, float, box, int) at src/yolo_demo.c:14}","{Function convert_detections(float, int, int, int, int, int, int, float, float, box, int) at src/demo.c:16})"
"darknet","afb8b4f98bab53e85f2e5a3e7b3d11f0c9207ec7","MOVE_RENAME","{Function convert_coco_detections(float, int, int, int, int, int, int, float, float, box, int) at src/coco_demo.c:15}","{Function convert_detections(float, int, int, int, int, int, int, float, float, box, int) at src/coco.c:15})"
"git","d807c4a01db2b06db047fc6d5d18ac25c8f05bd7","RENAME","{File exec_cmd.c at exec_cmd.c:1}","{File exec-cmd.c at exec-cmd.c:1})"
"git","d807c4a01db2b06db047fc6d5d18ac25c8f05bd7","RENAME","{File exec_cmd.h at exec_cmd.h:1}","{File exec-cmd.h at exec-cmd.h:1})"
"git","fc1395f4a491a7da46a446233531005634eb979d","RENAME","{File sha1_file.c at sha1_file.c:1}","{File sha1-file.c at sha1-file.c:1})"
"swoole-src","f733c9a32045d115ba65b24d5b9c430a993706b6","RENAME","{File swoole_postgresql_core.h at swoole_postgresql_core.h:1}","{File swoole_postgresql_coro.h at swoole_postgresql_coro.h:1})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_kill(BWControler) at toxav/bwcontroler.h:31}","{Function bwc_kill(BWController) at toxav/bwcontroller.h:31})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_feed_avg(BWControler, uint32_t) at toxav/bwcontroler.h:33}","{Function bwc_feed_avg(BWController, uint32_t) at toxav/bwcontroller.h:33})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function callback_bwc(BWControler, uint32_t, float, void) at toxav/toxav.c:90}","{Function callback_bwc(BWController, uint32_t, float, void) at toxav/toxav.c:90})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_add_recv(BWControler, uint32_t) at toxav/bwcontroler.c:132}","{Function bwc_add_recv(BWController, uint32_t) at toxav/bwcontroller.c:132})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_kill(BWControler) at toxav/bwcontroler.c:88}","{Function bwc_kill(BWController) at toxav/bwcontroller.c:88})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","RENAME","{File bwcontroler.h at toxav/bwcontroler.h:1}","{File bwcontroller.h at toxav/bwcontroller.h:1})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_new(Messenger, uint32_t, void, BWControler, void, void) at toxav/bwcontroler.h:28}","{Function bwc_new(Messenger, uint32_t, void, BWController, void, void) at toxav/bwcontroller.h:28})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function send_update(BWControler) at toxav/bwcontroler.c:63}","{Function send_update(BWController) at toxav/bwcontroller.c:63})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","RENAME","{File bwcontroler.c at toxav/bwcontroler.c:1}","{File bwcontroller.c at toxav/bwcontroller.c:1})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_add_lost(BWControler, uint32_t) at toxav/bwcontroler.c:107}","{Function bwc_add_lost(BWController, uint32_t) at toxav/bwcontroller.c:107})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function send_update(BWControler) at toxav/bwcontroler.c:147}","{Function send_update(BWController) at toxav/bwcontroller.c:147})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function rtp_new(int, Messenger, uint32_t, BWControler, void, int, void, RTPMessage) at toxav/rtp.h:101}","{Function rtp_new(int, Messenger, uint32_t, BWController, void, int, void, RTPMessage) at toxav/rtp.h:101})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_add_recv(BWControler, uint32_t) at toxav/bwcontroler.h:35}","{Function bwc_add_recv(BWController, uint32_t) at toxav/bwcontroller.h:35})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function rtp_new(int, Messenger, uint32_t, BWControler, void, int, void, RTPMessage) at toxav/rtp.c:39}","{Function rtp_new(int, Messenger, uint32_t, BWController, void, int, void, RTPMessage) at toxav/rtp.c:39})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function callback_bwc(BWControler, uint32_t, float, void) at toxav/toxav.c:860}","{Function callback_bwc(BWController, uint32_t, float, void) at toxav/toxav.c:860})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function on_update(BWControler, BWCMessage) at toxav/bwcontroler.c:174}","{Function on_update(BWController, BWCMessage) at toxav/bwcontroller.c:174})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_new(Messenger, uint32_t, void, BWControler, void, void) at toxav/bwcontroler.c:65}","{Function bwc_new(Messenger, uint32_t, void, BWController, void, void) at toxav/bwcontroller.c:65})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_feed_avg(BWControler, uint32_t) at toxav/bwcontroler.c:98}","{Function bwc_feed_avg(BWController, uint32_t) at toxav/bwcontroller.c:98})"
"toxcore","edbfca5474b59b865e383e0dae934ba293d9dc7d","CHANGE_SIGNATURE","{Function bwc_add_lost(BWControler, uint32_t) at toxav/bwcontroler.h:34}","{Function bwc_add_lost(BWController, uint32_t) at toxav/bwcontroller.h:34})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","CHANGE_SIGNATURE","{Function php_swoole_trace_check(swServer) at swoole_trace.c:68}","{Function php_swoole_trace_check() at swoole_trace.c:68})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","CHANGE_SIGNATURE","{Function swServer_add_hook(swServer, enum swServer_hook_type, void, int) at src/network/Server.c:1225}","{Function swServer_add_hook(swServer, enum swServer_hook_type, swCallback, int) at src/network/Server.c:1228})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","CHANGE_SIGNATURE","{Function swServer_add_hook(swServer, enum swServer_hook_type, void, int) at include/Server.h:611}","{Function swServer_add_hook(swServer, enum swServer_hook_type, swCallback, int) at include/Server.h:611})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","CHANGE_SIGNATURE","{Function php_swoole_trace_check(swServer) at php_swoole.h:421}","{Function php_swoole_trace_check() at php_swoole.h:421})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","RENAME","{Function swServer_call_hook_func(swServer, enum swServer_hook_type) at include/Server.h:612}","{Function swServer_call_hook(swServer, enum swServer_hook_type, void) at include/Server.h:612})"
"swoole-src","27958d8982464e3a9f112f532af4b405c34aaffc","RENAME","{Function swServer_call_hook_func(swServer, enum swServer_hook_type) at src/network/Server.c:1120}","{Function swServer_call_hook(swServer, enum swServer_hook_type, void) at src/network/Server.c:1124})"
"toxcore","8286c2c22fc110dcc58c981eb39dd7bf46ae8aa9","RENAME","{Function tox_save(Tox, uint8_t) at toxcore/tox.c:233}","{Function tox_get_savedata(Tox, uint8_t) at toxcore/tox.c:233})"
"git","226c0ddd0d63dd6c8dde497c755af2ad1f02e0c1","RENAME","{Function git_set_argv_exec_path(char) at exec_cmd.h:6}","{Function git_set_exec_path(char) at exec_cmd.h:6})"
"git","226c0ddd0d63dd6c8dde497c755af2ad1f02e0c1","RENAME","{Function git_set_argv_exec_path(char) at exec_cmd.c:68}","{Function git_set_exec_path(char) at exec_cmd.c:250})"
"git","226c0ddd0d63dd6c8dde497c755af2ad1f02e0c1","EXTRACT","{Function system_prefix() at exec_cmd.c:12}","{Function system_prefix() at exec_cmd.c:222})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function draw_yoloplus(image, float, int, int, char, float) at src/yoloplus.c:14}","{Function draw_swag(image, float, int, int, char, float) at src/swag.c:14})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{File yoloplus.c at src/yoloplus.c:1}","{File swag.c at src/swag.c:1})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function test_yoloplus(char, char, char, float) at src/yoloplus.c:282}","{Function test_swag(char, char, char, float) at src/swag.c:265})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function run_yoloplus(int, char) at src/yoloplus.c:320}","{Function run_swag(int, char) at src/swag.c:303})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function validate_yoloplus(char, char) at src/yoloplus.c:193}","{Function validate_swag(char, char) at src/swag.c:177})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function train_yoloplus(char, char) at src/yoloplus.c:55}","{Function train_swag(char, char) at src/swag.c:55})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function convert_yoloplus_detections(float, int, int, int, int, int, int, float, float, box) at src/yoloplus.c:150}","{Function convert_swag_detections(float, int, int, int, int, int, int, float, float, box) at src/swag.c:132})"
"darknet","c53e03348c65462bcba33f6352087dd6b9268e8f","RENAME","{Function print_yoloplus_detections(FILE, char, box, float, int, int, int, int) at src/yoloplus.c:172}","{Function print_swag_detections(FILE, char, box, float, int, int, int, int) at src/swag.c:156})"
"linux","267d2e18a281c965229a3c3ccce51c471f9c4f8a","RENAME","{Function nds32_dma_sync_single_for_cpu(device, dma_addr_t, size_t, enum dma_data_direction) at arch/nds32/kernel/dma.c:384}","{Function arch_sync_dma_for_cpu(device, phys_addr_t, size_t, enum dma_data_direction) at arch/nds32/kernel/dma.c:378})"
"linux","267d2e18a281c965229a3c3ccce51c471f9c4f8a","RENAME","{Function nds32_dma_free(device, size_t, void, dma_addr_t, unsigned long) at arch/nds32/kernel/dma.c:230}","{Function arch_dma_free(device, size_t, void, dma_addr_t, unsigned long) at arch/nds32/kernel/dma.c:225})"
"linux","267d2e18a281c965229a3c3ccce51c471f9c4f8a","RENAME","{Function nds32_dma_alloc_coherent(device, size_t, dma_addr_t, gfp_t, unsigned long) at arch/nds32/kernel/dma.c:123}","{Function arch_dma_alloc(device, size_t, dma_addr_t, gfp_t, unsigned long) at arch/nds32/kernel/dma.c:119})"
